overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,image,style
5,,True,"03 30, 2018",A3C9FBBFS08AVY,0692770445,Shebroo,"A beautiful story, wonderfully written.  A classic tradition for Easter.",Good for families with children of all ages.,1522368000,,
2,,True,"03 29, 2018",A3E3LEMP6PED78,0692770445,Kuulei,"had a very hard time opening the last super Thursday egg. tried using a paper clip, a nail flier, still  I'm not able to open it.",had a very hard time opening the last super Thursday egg,1522281600,,
5,,True,"03 29, 2018",A1J4790T8W9A7J,0692770445,Carrie Valiant,"LOVE this! It is so hard to find Easter items that aren't just bunnies and candy and actually pertain to the real reason for Easter. This explains Easter really well for kids. It rhymes plus has a quote from scripture for each day from Palm Sunday to Easter Sunday. It's like an advent calendar for Holy Week. I know this will be a GREAT tradition at our house each year. The eggs are a little hard to open, but the website from the company that makes it and the box it's packaged in both say it's normal and gets easier over time. The box is also very nice for storing it the rest of the year. And it's the best children's Easter book I've found that actually explains Easter really well for kids. My twin 4 year olds get really excited to open each egg every day but it's great for my 8 year old too! And I like that it sits out as a reminder for what Easter is really about.",Like an advent calendar for Easter!,1522281600,,
5,,True,"03 28, 2018",A2COQ3O5BPIY12,0692770445,Tristan&#039;s Mom,"A very unique way to share the Easter Story - the nesting eggs are a really nice addition that makes the story more ""tangible"".","... Easter Story - the nesting eggs are a really nice addition that makes the story more ""tangible""",1522195200,,
5,,False,"03 28, 2018",A3UN10KUN4I6PQ,0692770445,Maria Nolan,"This is such a nice Easter gift. Although they are a little pricey, I sent one to all 4 of my Godchildren, since I loved how it told the Easter Story, which can be a little tricky.

Unfortunately, my 3 year old lost the top of one of the eggs, but besides that, it's perfect!",Great Easter gift!,1522195200,,
5,,True,"03 27, 2018",AZZ4DJHL4VGF8,0692770445,Jo Ann Reid,"Wow! This product is incredible! I was hesitant to purchase due to the price, but the teachable moments with my little boy are PRICELESS! The eggs are perfect quality and the story is illustrated simply and beautifully to teach the TRUE meaning of Easter! This easily held the attention of my 3 year old and made his mommy emotional. This beautiful memorial to the Easter holiday will certainly be treasured as a new tradition in our home. Thank you to the artist and author!",BEST Easter Teaching Tool!,1522108800,['https://images-na.ssl-images-amazon.com/images/I/81XeiAuVSuL._SY88.jpg'],
5,,True,"03 26, 2018",A174E3BVEC5F8H,0692770445,Amy S. Stanley,I love this!!! My kids truly enjoy the experience and has really brought Easter back to what is was meant to be. Highly recommend. And I have 2 boys - 13 & 9. Both love it.,I love this!,1522022400,,
1,,True,"03 25, 2018",A2IY4TZJYW9C9I,0692770445,KATHIE BARLOG,BOOK IS BOUND UPSIDE DOWN. VERY DISTRACTING TO CHILDREN. THEY KEEP SAYING YOUR READINF UPSIDE DOWN. TOO EXPENSIVE FOR THE POOR QUALITY.,BOUND UPSIDE DOWN,1521936000,,
1,,True,"03 24, 2018",A4V3J00BSKTYW,0692770445,The U Family,"Received defective product. I could see that the largest egg was not closed inside the box. After further inspection, its defective & won't close. Very frustrating as Im now dealing with hassle of return.",Received defective product. I could see that the largest ...,1521849600,,
5,,True,"03 22, 2018",AFYA9AI0C2A2N,0692770445,Tricia Parks,I really like the wood nesting egg to tell the resurrection story to children. It doesnt give too much information making it perfect. The book that goes with it is hard cover and is written in simple language. The pictures on the eggs are simple and nice. Im very happy with my purchase. It is so much nicer than the plastic resurrection eggs that I also purchased.,Nice way to tell the Easter story to children,1521676800,,
4,,True,"03 21, 2018",A5GUDIQDC0F6F,0692770445,Amazon Customer,"We really liked the Easter Story Egg.  It worked well for babies all the way through adults.  We used it all n storytime for our Respite Program for special needs  children and adults.  So far, so good .  Plan to use it a couple more times during this Easter Season!!!!",We really liked the Easter Story Egg,1521590400,,
4,,True,"03 21, 2018",ASMXBHN0CLR19,0692770445,Dawn Downing,"I really appreciate the simplicity of this book for younger children. The eggs are very colorful and attention grabbing for this age. However, the eggs are difficult for children to open.",I really appreciate the simplicity of this book for younger ...,1521590400,,
5,,False,"03 19, 2018",AEJ9B7V9GJC6K,0692770445,James H. Beasley,"Love this interactive way to being the
Easter story to life for my kids (2,4, & 6). They love it!!! Thank you Natalie!",Love it!!!!,1521417600,,
4,,True,"03 19, 2018",A2QAMURXO5S6ID,0692770445,Love2Trade,This was a very nice Easter story with nesting eggs. I am curious to see how the  nesting eggs  age. I bought a set for two families and hope they will enjoy them.,This was a very nice Easter story with nesting eggs,1521417600,,
4,,True,"03 19, 2018",AK469ICL7FZRK,0692770445,Scott Olsen,This is a great keepsake for a family. Its darling and fun. I love that it is wood and the paint was very well done. I was a little sad to see that when I took ours out of the box it had a big thumbprint in the paint and one of the eggs has a crack down the side. Nevertheless I really like this item!!,This is a great keepsake for a family,1521417600,,
5,,True,"03 15, 2018",A2MW38KK7OMHBX,0692770445,Pam Walley,Delightful product!,Five Stars,1521072000,,
5,,True,"03 14, 2018",A1S8OZ000JLFQ4,0692770445,Allison,Great resource for sharing the Easter Story with children. We opened it yesterday and my 3 year old really enjoyed the anticipation of what was next after opening each part of the egg.,Great resource for sharing the Easter Story with children,1520985600,,
5,,True,"03 5, 2018",AGDK52SDUGOQ9,0692770445,Cindy Joldersma,We are giving a set to each of  our families including our grandchildren. We will be able to tell better after Easter week when we hope theyll be used.,We will be able to tell better after Easter week when we hope theyll be used,1520208000,,
5,,True,"02 14, 2018",A3J9PAA7DMWJAT,0692770445,Julie Owens,"I love this so much! It is such a fun and special way to celebrate Easter.
The first Easter story egg I received was damaged a little bit, but I sent it back and received a perfect one!
I am so excited to use this so soon!",I love this so much,1518566400,,
4,,True,"05 27, 2017",A2TR720UOZ3WP6,0692770445,Violet,"The egg is a great teaching idea. Some of the eggs won't close,they are warped, but still usable. The book would be better to simply use bible verses and the pictures. It would be better without the poem.",The egg is a great teaching idea,1495843200,,
5,2,True,"05 26, 2017",A1FZGQQH1M7EVY,0692770445,J. Riske,"The 7-year-old loved the nesting eggs. I liked the story. However, the length of the ""story"" for the individual eggs was too much for her attention span. That the last egg (the stone blocking the tomb) opened up to be empty was shocking and exhilarating at the same time. Ha. One of our eggs developed a hairline crack after the first reading, and the eggs was graciously and willingly replaced by seller. I loved the careful attention to wordsmithing on the author's part; word choice was excellent. However, the book needed a good editing. All in all, this product is wonderful for the Easter season.",The 7-year-old loved the nesting eggs,1495756800,,
5,,True,"05 13, 2017",A3VD0DY4FEXWWL,0692770445,J. Torbert,Such a great way to share the Easter story!  Very well made!,Five Stars,1494633600,,
3,,True,"05 8, 2017",AL6B1X5B86YBP,0692770445,Pastor Spencer,I Like it but the eggs are very difficult to open and some won't close back up again after the first time.,I Like it,1494201600,,
5,,True,"05 4, 2017",A2NSIO7SW21TRJ,0692770445,Christina Soldo,great easter message in a world that is just full of easter bunnies!! Kids love it,Five Stars,1493856000,,
4,,True,"05 1, 2017",A1GDIBHCYWUBZA,0692770445,Laura Weber,My nieces and nephews enjoyed taking apart and putting together the eggs and talking about each story that went with each one.,My nieces and nephews enjoyed taking apart and putting together the eggs and talking ...,1493596800,,
5,,True,"05 1, 2017",A21F0KEG2U9FB6,0692770445,Karen Burns,The grands loved this book and nesting toy!,Five Stars,1493596800,,
5,,True,"04 30, 2017",A18WGQBHPBQFOI,0692770445,Enzo,Great Easter gift for kids!,Great Easter gift for kids!,1493510400,,
5,,True,"04 27, 2017",A1FWWIJKFY48O,0692770445,rbaker,Wonderful for my grandson to learn the resurrection story.,Five Stars,1493251200,,
3,,True,"04 25, 2017",AWA1AKC7NRWJ0,0692770445,Amazon Customer,While it's a great idea & a really cute book...the eggs don't fit back together easily (or at all) once they have been opened. I have a friend who has the set & is having the same problem. I hope I can return the set to get a replacement....,Cute but...,1493078400,,
1,2,True,"04 25, 2017",A1R5DQKELAL73L,0692770445,gigi,"Was so dissappointed in this. I could not open it, no matter how hard I tried.",Impossible to open the different nesting eggs,1493078400,,
4,,True,"04 23, 2017",A2YGK4Z1BW9MI5,0692770445,debbie johnson,"Great story! But the book is not real steady. The wooden nesting egg is cool and cute, but you need a little muscle to take the egg apart. We used the egg and the story for our Walk through Holy Week and it was great!!",Great story! But the book is not real steady,1492905600,,
4,,True,"04 22, 2017",AL37N1J8S9C2J,0692770445,ManalapLady,"though there was some difficulty at first with taking apart and putting together some of the eggs, that issue was very efficiently resolved by the seller and the book is very nice.",Easter eggs for Christians,1492819200,,
5,5,True,"04 19, 2017",A3HJGV15M3G2L5,0692770445,Lori,"I just used the Easter Story Egg with my Sunday school grade 1-3 class and it went very well. It kept the attention of the children including 2 special needs students. I didn't use the book that comes with it. The book is illustrated and has a well written rhyming story line. I felt each section was too long to read. Also sometimes with rhyming stories the sentence construction is awkward for kids to understand since it is worded to allow for phrases to rhyme.  I could see that in a family setting one could read it and stop to talk about it. I'm very experienced as a story teller so I used each part of the egg to tell the story myself with children supplying facts from their own knowledge. I also made a strip of paper for each child with 8 eggs each smaller than the first and labeled with the days of the week and one word for each day. Sunday- Praise God and children put a palm leaf sticker on the egg, Monday- Respect God, children used a glue stick to add a small picture of the temple I had printed form clip art, Tuesday Love like Jesus did, a heart sticker, Wednesday- offer your best, rubbed a spice scent lip balm on it, Thursday- Remember Jesus added a small clip art picture of the last supper, Friday- Forgiven a cross sticker and for Saturday and Sunday the phrase Jesus rose from the dead. The Saturday egg children colored gray and Sunday left blank. At first the eggs were very hard to take apart. I left them apart for a few days , put them together and apart two more times and they were easy to use after that. Be sure to pull not twist.",A new presentation for the Easter story,1492560000,['https://images-na.ssl-images-amazon.com/images/I/71nVBLRd0gL._SY88.jpg'],
2,,True,"04 17, 2017",A397J4P9QH7K6N,0692770445,karen ficociello,"I love the idea, but can't close the eggs even though I left them out to dry. Disappointed.",Two Stars,1492387200,,
5,,True,"04 17, 2017",A2VFL57SHM6SB4,0692770445,Traci,This is a great way to show your kids what Easter is really about! My kids loved seeing what was inside each day after we read the story. The hand carved wood smells so good inside.,Great product!,1492387200,,
5,,True,"04 16, 2017",A1NP8GLBC94O5L,0692770445,Nanette D.,We used this for the week proceeding Easter and our kids looked forward to seeing what was in the next egg every night. It is a lovely tradition that instills the true meaning of Easter.,We used this for the week proceeding Easter and our ...,1492300800,,
4,,True,"04 16, 2017",A3VFO6NXQ76O6M,0692770445,Amazon Customer,"I love this new family tradition. Our daughters (7,3) looked forward to the reading and opening of the eggs every day (I'm writing this on Raster Sunday). My only issue is that one of the eggs (Monday) won't close. The girls don't mind and just remind us that nothing is perfect! Sweet for the entire family.",Sweet Tradition,1492300800,,
1,2,True,"04 16, 2017",A32DIKJ5LQNKL1,0692770445,Heather Davis,Eggs split and were unusable.,Disappointed.,1492300800,"['https://images-na.ssl-images-amazon.com/images/I/61uxdo+n96L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61UQYXqHg1L._SY88.jpg']",
5,3,True,"04 15, 2017",A2W1BI8PEVROY6,0692770445,Connie H,"Beautiful set!  I originally ordered this with my almost 4-yr-old granddaughter in mind, however, I will tuck it away and save for a couple of years.  Although the eggs could be played with now and I could explain each one at her level, the story is beyond her comprehension.

Also, as described on the box and in an email from the company, the wooden eggs were new, and needed a few days to dry out and become accustomed to the lower humidity level in our home. I carefully opened each egg, per instructions, and set them out.  At the time, I wondered if I should put the eggs back together to dry, or leave them apart.  When I tried to put the eggs back together a few days later, one egg just wouldn't fit together.  I emailed the company right away, and two days later, received a replacement.  I notice the updated instructions now say to ""Please take the eggs out of the nesting position and re-close them separately to dry.""",Beautiful set! I originally ordered this with my almost ...,1492214400,,
2,3,True,"04 15, 2017",AO61CTO9DONQ4,0692770445,Dan,Love the idea and premise. My  almost 3-year-old has had a fun time with it  and anticipates it every day.  My biggest complaint is that the first two eggs do you not properly close and it has only been a week since I purchased.  I live in Denver so I know it's not the  humidity.  I'm going to try to return or see if they will replace the damaged eggs. I will follow up with  another post.,Good idea. Questionable quality.,1492214400,,
2,2,True,"04 12, 2017",A599MTQU2HJIO,0692770445,Amazon Customer,"Love the concept but displeased with the quality of the product. The pages of my book were printed backwards and upside down. I would have never even mentioned it because it's not hard to turn the book around, but I also had a problem with the actual eggs. On the website it says to open the eggs up and let them air out for a bit. I did this and when I went to put them back together, all but one of the eggs were so warped that they would no longer close. Now the eggs don't stack together.
I am still reading this with my daughter, and we are both enjoying it, but really wish the eggs would close correctly.",Love the concept but displeased with the quality of the ...,1491955200,,
3,6,True,"04 11, 2017",A1TJTVS0C76MQF,0692770445,Kimberly S.,"I really wanted to love this, I like it ok. The eggs themselves are fine.  A nice product.  Although the biggest egg has actually become quite loose and doesn't stay together if you are handling it.  I wish the painting on the cross egg was a little more practical, or rough looking.  The cross Jesus was crucified on was not pretty, like the egg painting.  I find the book itself to be too wordy.  I used it with three groups of preschoolers and it was hard to keep their attention.  They could only look a the egg so long and the words in the book are too long for the looking at the pictures.  I don't regret purchasing it. I know I will use it but most likely will just tell the story or cut out parts of the book.  I do think the cost for what you get seems a little steep.","I really wanted to love this, I like it ok",1491868800,,
5,,True,"04 11, 2017",AVTP9BM886JVQ,0692770445,kate,Love this book and the beautiful eggs.  This book will definitely be a tradition in our house every year.,Love this book and the beautiful eggs,1491868800,,
5,,False,"04 11, 2017",A3J2UO03XKIFOP,0692770445,jantchr132,"Have never seen anything like this story-the eggs are absolutely gorgeous--detailed paintings on each are well done. I am a Christian preschool teacher and I have read it to 3's, 4's and 5's--all have loved the eggs! Also a mom of two elementary aged children and they love it, too! Thank you--highly recommend this book to add to your Easter collection!",Highly recommend-gorgeous detailed wooden eggs!,1491868800,,
5,,True,"04 10, 2017",A3FQEAT0TH5Y0R,0692770445,Grumbles,So gorgeous and love the rhyming in the book.  Perfect way to teach my kids why Easter is so special!,So gorgeous and love the rhyming in the book,1491782400,,
4,,True,"04 10, 2017",A1FQNMSSXCFK4O,0692770445,Amazon Customer,"I was really looking forward to receiving The Easter Story Egg to incorporate in our Easter traditions but unfortunately one of the eggs arrived cracked.  The eggs themselves seem like good quality, thick wood nesting eggs.  However, even though I followed the instructions on leaving them open and pulling them apart versus twisting them, they are still very hard to open and close.  I assume over time it will get easier.  And I cannot, for the life of me, get the largest egg (Palm Sunday) to close back together!  I still like this product and the purpose behind it and will even use it despite its flaws, but just could not give it a full 5 star rating.  :(",Cracked Egg,1491782400,"['https://images-na.ssl-images-amazon.com/images/I/41pUeTOrzaL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mxNO0QaQL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/514gRV-0SFL._SY88.jpg']",
4,,True,"04 10, 2017",AECPUHHJZ8US2,0692770445,Amazon Customer,I was pleasantly surprised the quality of the eggs. They are durable and will be a valuable spiritual and educational tool for my grandchildren.,"Spiritual and educational tool for children, good craftsmanship.",1491782400,,
5,,True,"04 9, 2017",A3H3H2J11AY6ZI,0692770445,Nancy Shannon,"Very nice set of nesting eggs and the story that goes with them, or the story that has the eggs to go with it.  Either way, this is a great item.  I wish I had ordered more, as they are now out of stock, and others are requesting them.  If they become available again, I will be purchasing more!",The Easter Story Egg  -  A great idea!,1491696000,,
5,,True,"04 7, 2017",AGB2YEQZ81FLA,0692770445,D. Andersen,"Larger than I expected and absolutely beautiful!  I will be using it this week with my students at school.  I know they will love it, and then I plan to enjoy it at home.  Thank you!  Beautifully made, and I appreciate the instructions about how to gently open it the first time.",Beautifully made!,1491523200,,
5,,False,"04 5, 2017",A28HUQEJ4XHKAG,0692770445,Lyndsey Akley,"We had received the Star from Afar set a few years ago and love being able to share the true meaning of important holidays with our girls, on a level they can relate to.

When we saw The Easter Story Egg come out we knew we wanted to purchase, so we could explain the true meaning of Easter as well.

The eggs are well made, the wood is smooth, and good quality without splinters. The painted images on each one were nice and vibrant. The eggs themselves are a good size as well, easy for an adult to hold, and my 4yr old had no issues.  The book we received is good quality as well, no binding issues like another reviewer mentioned.

The packaging for this product is great as well, it all stores nicely in the box when not in use throughout the year.

Our girls were very excited to receive it in the mail recently and we can't wait to use it.

Very pleased with this product!",Great purchase!,1491350400,"['https://images-na.ssl-images-amazon.com/images/I/81rxORsZQKL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61DKNt1DOjL._SY88.jpg']",
5,,True,"04 4, 2017",A300HHOOAAQ7HU,0692770445,Barbarita,"The eggs and the book are lovely, and the eggs appear to be very durable. Am looking forward to using them with our little ones!","A meaningful, hands-on way for children to learn about Holy Week",1491264000,,
3,4,True,"04 3, 2017",A1KHKS378U821P,0692770445,jewelie,"I love the product and the concept of the product. It's simple enough for young ones to follow along. The eggs (especially the smaller ones) were much smaller than I anticipated. Also, I was very disappointed in the quality of the book. When I received the book and opened it for the FIRST time, the binding was already coming off entirely. This is very disappointing as I wanted this to be an annual tradition with my kids as they grow. It looks as though the book will not last. Poor quality.",Book binding-POOR QUALITY!,1491177600,['https://images-na.ssl-images-amazon.com/images/I/61z5UB3OEmL._SY88.jpg'],
5,,True,"04 3, 2017",A2QIEHNZ3NXPHV,0692770445,HB,"Excited to start this new tradition. The pictures in the book perfectly match the eggs, so it's easy for kids to follow along.",so it's easy for kids to follow along,1491177600,,
5,,True,"03 26, 2017",A3UCSI2ZRYEL6H,0692770445,tktalley,Beautiful! We look forward to The Easter Story Egg being a regular Easter tradition! Great quality that will last through the years.,Wonderful!,1490486400,,
5,4,True,"03 24, 2017",A1DFT3NWSAC20J,0692770445,Kindle Customer,"LOVE the Easter Story Egg! Such a great way to celebrate and remember Easter and what Jesus did for us! The book and eggs are beautiful and are a great way to teach children about the days leading up to Jesus' death and resurrection. Also, the customer service fro Star From Afar Kids is EXCELLENT! We had an issue and contacted them by email. They were quick to respond and wonderful in helping us! Will recommend The Easter Story Egg to everyone I know!",LOVE the Easter Story Egg,1490313600,,
5,20,True,"12 26, 2013",A1DD9MSMEKYOVW,0735332258,Jess,"I bought this for my 3 year old (and some of the pieces would be too small for any child under that age), and she loves it...but entertainingly, so did I and quite a few people at work (all of us 30+), as we had no self control and had to open it up and play with it for a little bit before I gave it to her (uh, to ""test"" it out).  It is a lot of fun to play with either on your own or with someone else - trying to architect the house together.  This one and the cupcake/bakery set are really both adorable - and my daughter has sustained an interest in both for a long time.  We've had the bakery one for over a year, and although we've lost many of the magnets, she returns to it all the time.  (I just bought this house one recently, but I assume it will be a similar fascination).  One thing I will say - having had the cupcake one for a while - the box did eventually dent, and with both of the sets, I've found it a little frustrating trying to get the cards out of the box (as they stick in there really well)... my daughter is actually better at removing them than I am (!!!), and I'll note the company who made it was very thoughtful in scalloping the bottom to make it easier.  The magnets are pretty strong.  I really do recommend this - especially to bring to restaurants or on a plane (or maybe for an older kid, the car - but I know we would lose the pieces if I gave it to my 3 year old while driving!).  This would be fun for both girls and boys.",great fun for wide range of ages,1388016000,,
5,7,True,"10 9, 2013",A2PWOJ24VCHO5V,0735332258,Artgrrl,"This set is in a convenient box and has many many little detailed pieces. My 4 year old loves designing different types of houses! There are even great little pets that hang out in the windows and on the porches! My kiddo loves letting the pets roam around the yard and check out all the features she places, which leads me to think she'd really love more living creatures to inhabit these places. This would be a great travel toy because you can't play with it unless it's in the box. Everything sticks in there. The one gripe I have is that it looks like there are 4 different cards to play with, but there are only 2 cards front and back, and they all fit inside the box, so you can only really look at one at a time, 2 cards max if you spread it out on another magnetic surface like a fridge. Not a big deal, but just a little crowded when trying to play.",My daughter loves it!,1381276800,,
5,2,True,"04 12, 2013",A1HS93R6D20S73,0735332258,Game Gal,"We have several different sets of these magnetic toys.  They are self contained--no small parts all over the floor, very portabke and giid for many",All f the Mudpuppy toys are wonderful,1365724800,,
5,,True,"08 12, 2014",A1E4FO21A296FN,0735331146,Jessica,"This is a very cute puzzle and I love the zipper bag for storage.  Our puzzles in boxes always seem to get destroyed and pieces get lost, but these bags make cleaning up and storage easier.",This is a very cute puzzle and I love the zipper bag for storage,1407801600,,
5,,True,"02 7, 2014",A2WGDVAR0SORKZ,0735331146,E. F. Porter,"If your little one loves puzzles and this is in her age level, these pouch puzzles are the best thing I have found to take along. Flat, fairly small, light and uses a good amount of time to put together.",Throw it in your backpack,1391731200,,
5,,True,"09 11, 2013",ABZLHQGQS7U9V,0735331146,Elizabeth,"Such great quality, easy to put together because of the thick, well made pieces. My 2.5-3 year old LOVES them and can do these 12 piece puzzles by herself.",Mud Puppy Puzzles,1378857600,,
5,,True,"07 4, 2012",A2D5Z9KLWTDW51,0735331146,Joan Newfield,"Again, a great price for a puzzle.  The best part is the carrying case.  You can take it with you without worrying about losing pieces.",Fun~,1341360000,,
5,,False,"04 4, 2012",AI76GDT47DN38,0735331146,J Aldaco,My son is 2.5 years old and was getting bored with the shape in a hole puzzles. So I got some starter jigsaw puzzles (12 pieces or so.) While he also likes the Melissa and Doug puzzles he loves the Mudpuppy puzzles so much more. For one they have bigger pieces so they are much easier to manipulate. Also the other poster is right that each piece has a referential on it so that it's easy for him to figure out how it goes together completely on his own.,Great Beginning Jigaw Puzzle,1333497600,,
5,,True,"01 28, 2012",A3IID2LJXZ9HJ4,0735331146,Meghan Roberts,My son is 2 years and 4 months.  He is a little advanced for his age on puzzles because he really enjoys doing them and practices.  He can actually do this puzzle on his own which is great for a 12 piece jigsaw puzzle.  The pieces are so well made and it has a picture he can refer to while he is building.  Love this puzzle and the dinosaur one as well.  I plan to buy some more of these if they have them!,Awesome Puzzle!,1327708800,,
5,,True,"11 18, 2011",AVW0DBE4IZ1WX,0735331146,A. Kozdron,"A great puzzle for my 3.5 year old. I have bought a few of the puzzles in this series, and they are a great jigsaw starter puzzle. The pieces are easy to manipulate, and there aren't too many. It is easy for them to finish (with a bit of help). The pictures are vibrant (and non-commercial, which is a plus). The zippered pouches work well too.",Easy to manipulate,1321574400,,
5,,True,"07 26, 2016",A2XAO76A7OU8UW,0735331146,Scribbs,"Love the Mudpuppy pouch puzzles! My children keep up with the puzzle since there is a pouch. It's very easy to take along in a bag or backpack. Very good quality, will buy more.",Fun puzzle for children,1469491200,,
5,,True,"02 18, 2016",A1E8SXULO20QZF,0735331146,JTurco,LOVE these puzzles!!  This one is a gift but we have several and my now three year old loves them.  We've had one for just over a year and it has held up very well!,LOVE these puzzles,1455753600,,
5,,True,"01 19, 2016",A329APHJ3LDZ5C,0735331146,S. Butler,Great puzzle for a 3 year old. Pouch makes it easy to t a me on trips. Good for development.,Travel puzzle,1453161600,,
3,,True,"01 13, 2016",A29742F9NTPW78,0735331146,MommyOfFour,Great puzzles for toddlers to put together by themselves. The puzzle itself is not the best quality however. The pieces fall apart within a few weeks.,Not the best quality.,1452643200,,
5,,True,"01 6, 2016",A3SYBRADN8BWDH,0735331146,Kindle Customer,"Great on the go item, for little ones.  Puzzle pieces are large enough for little hands.",Five Stars,1452038400,,
5,,True,"12 17, 2015",A28HFHPCN5877Q,0735331146,Chelsie M.,Spent quite a bit of time researching the best puzzle for my 2 year old and decided on this one. I'm so glad I did! It's challenging enough and he loves it! Great quality and super cute!,Perfect for my 2 year old!,1450310400,,
5,,True,"10 21, 2015",A3PQRZHX8TA3RX,0735331146,Amazon Customer,Great puzzles.,Five Stars,1445385600,,
5,,True,"03 5, 2015",A3U1Z7TFLWQXR1,0735331146,Veronica R. Zedd,2 yr old son loves this puzzle nice big pieces!,Five Stars,1425513600,,
5,,True,"02 1, 2015",AHQ6VCLZPQ04R,0735331146,ZHAOYUN,"i am a customer from china , today i had received this toy for my lovely girl . it is very nice and my taughter is very like it .",it is very nice and my taughter is very like it,1422748800,,
5,,True,"01 6, 2015",A8Y4S7HTOJDOZ,0735331146,manola,We love it!,Five Stars,1420502400,,
5,,True,"07 18, 2013",A2169W8BATUJKJ,0735333467,Krissi,My daughter got these as a gift and she loves them. Shes one and will play with these on the fridge or dishwasher for 10-15 minutes. The design is very cute on them. Perfect size for little hands as well!,Great learning toy.,1374105600,,
4,,True,"06 17, 2013",A3AZOHQ7RCCWCF,0735333467,Amanda in Wonderland,"Love these magnets, they are adorable! Just a little pricey and not a good assortment of the alphabet; came with one of every letter but gave doubles of not most commonly used letters. Had to come back and by more sets to have all the letters I needed. Would still recommend these.",Too cute!,1371427200,,
5,,True,"04 22, 2013",AM0X3HVC2DWC7,0735333467,D. Ambrosio,These adorable letters look great in my daughter's pottery barn room. We wanted to practice letter recall with her and now she knows them all. Great quality and look,Great!,1366588800,,
5,,True,"04 19, 2013",ADLY4DD72RPQM,0735333467,Momof2,These are really cute and my two year old loves to see her named spelled on our fridge. It's a cute way to teach them the alphabet. They sell these at pottery barn kids too but are cheaper on amazon! If you are looking for cute letter magnets then these are them!,So cute!,1366329600,,
3,25,True,"04 5, 2013",A1W2U2LR5QP2O3,0735333467,S. Swain,"They are super cute but I've had them for quite some time now (maybe 6 months) and several of them have fallen apart, and a few have broken. The cheapo plastic letters have held up much better. These are okay but I don't think they are worth the price.",Meh...,1365120000,,
5,,True,"02 10, 2013",A1XXD902EYQR6J,0735333467,S. J. Grider,"Even though my grandson is not ready to learn the alphabet, he loved moving them around on the fridge.  Someday soon that familiarity with the shapes will help him learn his letter names more quickly.",Put them right on the fridge!,1360454400,,
5,,True,"02 1, 2013",A1R9BCV1SCGJNA,0735333467,Gina Britton,"My daughter who is 22 months loves these...she plays with them for 20-30 minutes at a time which is huge. Be careful though, there are periods in there, so make sure to pick those out first .",Love these.,1359676800,,
4,,True,"01 4, 2013",A2Y6NYY11EODRU,0735333467,Alison,"These were smaller than I expected, but they are cute.  I ordered letters and animals.  I will have to wait until my daughter is a little older to use them.","Cute, but small",1357257600,,
5,,True,"12 4, 2012",A2WXV48O45AJ52,0735333467,under a tree,pretty! love the light colors and sweet designs. great magnets. perfect size too! definitely girly. very satisfied with my purchase.,lovely letters.,1354579200,,
1,9,True,"07 27, 2016",A36FHO4HYTP88U,0735333467,Amazon Customer,At first I loved these magnets for my daughter due to the colors and design. But once started using these on the fridge we came to the conclusion that they do not have a strong magnet connection at all. They fall off very easily when playing.,At first I loved these magnets for my daughter due to the colors ...,1469577600,,
5,,True,"07 20, 2016",A3KIHE8S3R3GX3,0735333467,Jeralyn J.,These are so much cuter for my daughter's magnetic board than those plastic primary colored letter. So happy with these,So cute!,1468972800,,
5,,True,"06 27, 2016",AH0PD8XTSP0M3,0735333467,fern eisgrub,"Wonderful, beautiful letters!!  Added this as a second set, so we'd have enough letters for names, etc. Gorgeous and fun!!","Wonderful, beautiful letters",1466985600,,
5,,True,"06 9, 2016",A3ND3SHCY7OGQ3,0735333467,Chloe,My little one is happy to learn with this beautiful Alphabet letters,Five Stars,1465430400,,
3,10,True,"05 19, 2016",A30F2V6ZL2W3JX,0735333467,Falafel,"These are nice enough, but probably not worth the price. I didn't love how it's missing certain letters. Not one ""P"" so my child could spell her name. Also missing other basic letters, while giving a few too many Qs.","These are nice enough, but probably not worth the price",1463616000,,
5,,True,"05 16, 2016",A3PZCCIM4GBRJK,0735333467,Emily,"The ""sweet"" pattern is absolutely adorable!  I plan on purchasing a set of matching lower case letters and numbers. The magnets are very well made, and I don't foresee any of the coated paper peeling off.  The manufacturer indicates this product is for years three and up. We are using them for decoration out of our toddler's reach until then. However, she grabs them every time she sees them. She loves the print and colors, too!",Adorable magnets!,1463356800,,
5,,True,"04 30, 2016",A5JJM09LR2ROR,0735333467,Alex,Cutest letters ever! So classy & matches my farm house decor!,Five Stars,1461974400,,
5,2,True,"04 20, 2016",A2ATCIYGA6HBMC,0735333467,Lindsey Johnson,These are great!,Cute letters,1461110400,['https://images-na.ssl-images-amazon.com/images/I/71dwDX8++zL._SY88.jpg'],
5,,True,"03 24, 2016",APM4X3TML04S3,0735333467,Ducky,Love the colors and are a nice size,Five Stars,1458777600,,
5,,True,"03 24, 2016",A2I3FF7IC2TF8,0735333467,Amazon Customer,Love these. Great size to me.. my 2 year old loves these.,love it!,1458777600,,
